id,sprites,fr_name,en_name,jpn_name,health,type1,type2,speed,height_m,weight_kg,percentage_male,class,attack,defense,sp_attack,sp_defense,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,base_egg_steps,base_happiness,base_total,capture_rate,experience_growth,generation,is_legendary,level,trainer
635,635_EB.png,Trioxhydre,Hydreigon,Sazandora?????,92,dark,dragon,98,1.8,160,50,Brutal Pokémon,105,90,125,90,2,0.5,2,0.5,4,2,0.5,1,0.5,0.5,1,2,1,1,0,1,1,0.5,10240,35,600,45,1250000,5,0,,
636,636.png,Pyronille,Larvesta,Merlarva????,55,bug,fire,60,1.1,28.8,50,Torch Pokémon,85,55,50,55,0.5,1,1,1,0.5,0.5,1,2,1,0.25,1,0.5,1,1,1,4,0.5,2,10240,70,360,45,1250000,5,0,,
637,637.png,Pyrax,Volcarona,Ulgamoth?????,85,bug,fire,100,1.6,46,50,Sun Pokémon,60,65,135,105,0.5,1,1,1,0.5,0.5,1,2,1,0.25,1,0.5,1,1,1,4,0.5,2,10240,70,550,15,1250000,5,0,,
638,638_EB.png,Cobaltium,Cobalion,Cobalon?????,91,steel,fighting,108,2.1,250,,Iron Will Pokémon,90,129,90,72,0.25,0.5,0.5,1,1,2,2,1,1,0.5,2,0.5,0.5,0,1,0.25,0.5,1,20480,35,580,3,1250000,5,1,,
639,639_EB.png,Terrakium,Terrakion,Terrakion?????,91,rock,fighting,108,1.9,260,,Cavern Pokémon,129,90,72,90,0.5,0.5,1,1,2,2,0.5,1,1,2,2,1,0.5,0.5,2,0.5,2,2,20480,35,580,3,1250000,5,1,,
640,640_EB.png,Viridium,Virizion,Virizion?????,91,grass,fighting,108,2,200,,Grassland Pokémon,90,72,90,129,1,0.5,1,0.5,2,1,2,4,1,0.5,0.5,2,1,2,2,0.5,1,0.5,20480,35,580,3,1250000,5,1,,
641,641_Avatar.png;641_Totémique.png,"Boréas (Forme Avatar);""Boréas (Forme Totémique)""",Tornadus,Tornelos (keshin Forme)?????,79,flying,,121,1.5,63,100,Cyclone Pokémon,100,80,110,90,0.5,1,1,2,1,0.5,1,1,1,0.5,0,2,1,1,1,2,1,1,30720,90,580,3,1250000,5,1,,
642,642_Avatar.png;642_Totémique.png,"Fulguris (Forme Avatar);""Fulguris (Forme Totémique)""",Thundurus,Voltolos (keshin Forme)?????,79,electric,flying,101,1.5,61,100,Bolt Strike Pokémon,105,70,145,80,0.5,1,1,1,1,0.5,1,0.5,1,0.5,0,2,1,1,1,2,0.5,1,30720,90,580,3,1250000,5,1,,
643,643_EB.png,Reshiram,Reshiram,Reshiram????,100,dragon,fire,90,3.2,330,,Vast White Pokémon,120,100,150,120,0.5,1,2,0.5,1,1,0.25,1,1,0.25,2,1,1,1,1,2,0.5,1,30720,0,680,3,1250000,5,1,,
644,644_EB.png,Zekrom,Zekrom,Zekrom????,100,dragon,electric,90,2.9,345,,Deep Black Pokémon,150,120,120,100,1,1,2,0.25,2,1,0.5,0.5,1,0.5,2,2,1,1,1,1,0.5,0.5,30720,0,680,3,1250000,5,1,,
645,645_Avatar.png;645_Totémique.png,"Démétéros (Forme Avatar);""Démétéros (Forme Totémique)""",Landorus,Landlos (keshin Forme)?????,89,ground,flying,91,1.5,68,100,Abundance Pokémon,145,90,105,80,0.5,1,1,0,1,0.5,1,1,1,1,0,4,1,0.5,1,1,1,2,30720,90,600,3,1250000,5,1,,
646,646_EB.png;646_Noir_EB.png;646_Blanc_EB.png,Kyurem;Kyurem Noir;Kyurem Blanc,Kyurem,Kyurem????,125,dragon,ice,95,3,325,,Boundary Pokémon,120,90,170,100,1,1,2,0.5,2,2,1,1,1,0.5,1,1,1,1,1,2,2,0.5,30720,0,700,3,1250000,5,1,,
647,647_EB.png,Keldeo,Keldeo,Keldeo (itsumo No Sugata)?????,91,water,fighting,108,1.4,48.5,,Colt Pokémon,72,90,129,90,0.5,0.5,1,2,2,1,0.5,2,1,2,1,0.5,1,1,2,0.5,0.5,0.5,20480,35,580,3,1250000,5,1,,
648,648_Chant.png;648_Danse.png,"Meloetta (Forme Voix);""Meloetta (Forme Danse)""",Meloetta,Meloetta (step Forme)?????,100,normal,psychic,128,0.6,6.5,,Melody Pokémon,128,90,77,77,2,2,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,30720,100,600,3,1250000,5,1,,
649,649.png,Genesect,Genesect,Genesect?????,71,bug,steel,99,1.5,82.5,,Paleozoic Pokémon,120,95,120,95,0.5,1,0.5,1,0.5,1,4,1,1,0.25,1,0.5,0.5,0,0.5,1,0.5,1,30720,0,600,3,1250000,5,1,,
650,650.png,Marisson,Chespin,Harimaron?????,56,grass,,38,0.4,9,88.1,Spiky Nut Pokémon,61,65,48,45,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,313,45,1059860,6,0,,
651,651.png,Boguérisse,Quilladin,Hariborg?????,61,grass,,57,0.7,29,88.1,Spiny Armor Pokémon,78,95,56,58,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,405,45,1059860,6,0,,
652,652.png,Blindépique,Chesnaught,Brigarron?????,88,grass,fighting,64,1.6,90,88.1,Spiny Armor Pokémon,107,122,74,75,1,0.5,1,0.5,2,1,2,4,1,0.5,0.5,2,1,2,2,0.5,1,0.5,5120,70,530,45,1059860,6,0,,
653,653.png,Feunnec,Fennekin,Fokko????,40,fire,,60,0.4,9.4,88.1,Fox Pokémon,45,40,62,60,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,5120,70,307,45,1059860,6,0,,
654,654.png,Roussil,Braixen,Tairenar?????,59,fire,,73,1,14.5,88.1,Fox Pokémon,59,58,90,70,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,5120,70,409,45,1059860,6,0,,
655,655.png,Goupelin,Delphox,Mahoxy??????,75,fire,psychic,104,1.5,39,88.1,Fox Pokémon,69,72,114,100,1,2,1,1,0.5,0.5,0.5,1,2,0.5,2,0.5,1,1,0.5,2,0.5,2,5120,70,534,45,1059860,6,0,,
656,656.png,Grenousse,Froakie,Keromatsu????,41,water,,71,0.3,7,88.1,Bubble Frog Pokémon,56,40,62,44,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,5120,70,314,45,1059860,6,0,,
657,657.png,Croâporal,Frogadier,Gekogashira?????,54,water,,97,0.6,10.9,88.1,Bubble Frog Pokémon,63,52,83,56,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,5120,70,405,45,1059860,6,0,,
658,658.png;658_Sacha.png,"Amphinobi;""Amphinobi (Forme Sacha)""",Greninja,Gekkouga?????,72,water,dark,132,1.5,40,88.1,Ninja Pokémon,145,67,153,71,2,0.5,1,2,2,2,0.5,1,0.5,2,1,0.5,1,1,0,1,0.5,0.5,5120,70,640,45,1059860,6,0,,
659,659_EB.png,Sapereau,Bunnelby,Horubee????,38,normal,,57,0.4,5,50,Digging Pokémon,36,38,32,36,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,3840,70,237,255,1000000,6,0,,
660,660_EB.png,Excavarenne,Diggersby,Horudo????,85,normal,ground,78,1,42.4,50,Digging Pokémon,56,77,50,77,1,1,1,0,1,2,1,1,0,2,1,2,1,0.5,1,0.5,1,2,3840,70,423,127,1000000,6,0,,
661,661.png,Passerouge,Fletchling,Yayakoma????,45,normal,flying,62,0.3,1.7,50,Tiny Robin Pokémon,50,43,40,38,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,3840,70,278,255,1059860,6,0,,
662,662.png,Braisillon,Fletchinder,Hinoyakoma?????,62,fire,flying,84,0.7,16,50,Ember Pokémon,73,55,56,52,0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2,3840,70,382,120,1059860,6,0,,
663,663.png,Flambusard,Talonflame,Fiarrow??????,78,fire,flying,126,1.2,24.5,50,Scorching Pokémon,81,71,74,69,0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2,3840,70,499,45,1059860,6,0,,
664,664.png,Lépidonille,Scatterbug,Kofukimushi?????,38,bug,,35,0.3,2.5,50,Scatterdust Pokémon,35,40,27,25,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,3840,70,200,255,1000000,6,0,,
665,665.png,Pérégrain,Spewpa,Kofuurai?????,45,bug,,29,0.3,8.4,50,Scatterdust Pokémon,22,60,27,30,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,3840,70,213,120,1000000,6,0,,
666,666_Floraison.png,Prismillon,Vivillon,Viviyon????,80,bug,flying,89,1.2,17,50,Scale Pokémon,52,50,90,50,0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,3840,70,411,45,1000000,6,0,,
667,667.png,Hélionceau,Litleo,Shishiko???,62,fire,normal,72,0.6,13.5,11.2,Lion Cub Pokémon,50,58,73,54,0.5,1,1,1,0.5,2,0.5,1,0,0.5,2,0.5,1,1,1,2,0.5,2,5120,70,369,220,1059860,6,0,,
668,668_?.png,Némélios,Pyroar,Kaenjishi?????,86,fire,normal,106,1.5,81.5,11.2,Royal Pokémon,68,72,109,66,0.5,1,1,1,0.5,2,0.5,1,0,0.5,2,0.5,1,1,1,2,0.5,2,5120,70,507,65,1059860,6,0,,
669,669_Rouge.png,Flabébé,Flabébé,Flabebe????,44,fairy,,42,0.1,0.1,0,Single Bloom Pokémon,38,39,61,79,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,5120,70,303,225,1000000,6,0,,
670,670_Rouge.png,Floette,Floette,Floette?????,74,fairy,,92,0.2,0.9,0,Fairy Pokémon,65,67,125,128,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,5120,70,551,120,1000000,6,0,,
671,671_Rouge.png,Florges,Florges,Florges??????,78,fairy,,75,1.1,10,0,Garden Pokémon,65,68,112,154,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,5120,70,552,45,1000000,6,0,,
672,672.png,Cabriolaine,Skiddo,Meecle?????,66,grass,,52,0.9,31,50,Mount Pokémon,65,48,62,57,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,350,200,1000000,6,0,,
673,673.png,Chevroum,Gogoat,Gogoat?????,123,grass,,68,1.7,91,50,Mount Pokémon,100,62,97,81,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,531,45,1000000,6,0,,
674,674_EB.png,Pandespiègle,Pancham,Yancham?????,67,fighting,,43,0.6,8,50,Playful Pokémon,82,62,46,48,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,6400,70,348,220,1000000,6,0,,
675,675_EB.png,Pandarbare,Pangoro,Goronda????,95,fighting,dark,58,2.1,136,50,Daunting Pokémon,124,78,69,71,1,0.25,1,1,4,2,1,2,0.5,1,1,1,1,1,0,0.5,1,1,6400,70,495,65,1000000,6,0,,
676,676_Sauvage.png,Couafarel,Furfrou,Trimmien?????,75,normal,,102,1.2,28,50,Poodle Pokémon,80,60,65,90,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,70,472,160,1000000,6,0,,
677,677_EB.png,Psystigri,Espurr,Nyasper?????,62,psychic,,68,0.3,3.5,50,Restraint Pokémon,48,54,63,60,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,5120,70,355,190,1000000,6,0,,
678,678_?_EB.png,Mistigrix,Meowstic,Nyaonix??????,74,psychic,,104,0.6,8.5,50,Constraint Pokémon,48,76,83,81,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,5120,70,466,75,1000000,6,0,,
679,679_EB.png,Monorpale,Honedge,Hitotsuki????,45,steel,ghost,28,0.8,2,50,Sword Pokémon,80,100,35,37,0.25,2,0.5,1,0.5,0,2,0.5,2,0.5,2,0.5,0,0,0.5,0.5,0.5,1,5120,70,325,180,1000000,6,0,,
680,680_EB.png,Dimoclès,Doublade,Nidangill?????,59,steel,ghost,35,0.8,4.5,50,Sword Pokémon,110,150,45,49,0.25,2,0.5,1,0.5,0,2,0.5,2,0.5,2,0.5,0,0,0.5,0.5,0.5,1,5120,70,448,90,1000000,6,0,,
681,681_Assaut_EB.png;681_Parade_EB.png,"Exagide (Forme Assaut);""Exagide (Forme Parade)""",Aegislash,Gillgard?????,60,steel,ghost,60,1.7,53,50,Royal Sword Pokémon,150,50,150,50,0.25,2,0.5,1,0.5,0,2,0.5,2,0.5,2,0.5,0,0,0.5,0.5,0.5,1,5120,70,520,45,1000000,6,0,,
682,682_EB.png,Fluvetin,Spritzee,Shushupu?????,78,fairy,,23,0.2,0.5,50,Perfume Pokémon,52,60,63,65,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,5120,70,341,200,1000000,6,0,,
683,683_EB.png,Cocotine,Aromatisse,Frefuwan?????,101,fairy,,29,0.8,15.5,50,Fragrance Pokémon,72,72,99,89,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,5120,70,462,140,1000000,6,0,,
684,684_EB.png,Sucroquin,Swirlix,Peroppafu?????,62,fairy,,49,0.4,3.5,50,Cotton Candy Pokémon,48,66,59,57,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,5120,70,341,200,1000000,6,0,,
685,685_EB.png,Cupcanaille,Slurpuff,Peroream?????,82,fairy,,72,0.8,5,50,Meringue Pokémon,80,86,85,75,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,5120,70,480,140,1000000,6,0,,
686,686_EB.png,Sepiatop,Inkay,Maaiika?????,53,dark,psychic,45,0.4,3.5,50,Revolving Pokémon,54,53,37,46,4,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,5120,70,288,190,1000000,6,0,,
687,687_EB.png,Sepiatroce,Malamar,Calamanero?????,86,dark,psychic,73,1.5,47,50,Overturning Pokémon,92,88,68,75,4,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,5120,70,482,80,1000000,6,0,,
688,688_EB.png,Opermine,Binacle,Kametete????,42,rock,water,50,0.5,31,50,Two-Handed Pokémon,52,67,39,56,1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,5120,70,306,120,1000000,6,0,,
689,689_EB.png,Golgopathe,Barbaracle,Gamenodes?????,72,rock,water,68,1.3,96,50,Collective Pokémon,105,115,54,86,1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,5120,70,500,45,1000000,6,0,,
690,690.png,Venalgue,Skrelp,Kuzumo????,50,poison,water,30,0.5,7.3,50,Mock Kelp Pokémon,60,60,60,60,0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5,5120,70,320,225,1000000,6,0,,
691,691.png,Kravarech,Dragalge,Dramidoro?????,65,poison,dragon,44,1.8,81.5,50,Mock Kelp Pokémon,75,90,97,123,0.5,1,2,0.5,1,0.5,0.5,1,1,0.25,2,2,1,0.5,2,1,1,0.5,5120,70,494,55,1000000,6,0,,
692,692.png,Flingouste,Clauncher,Udeppou?????,50,water,,44,0.5,8.3,50,Water Gun Pokémon,53,62,58,63,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,3840,70,330,225,1250000,6,0,,
693,693.png,Gamblast,Clawitzer,Bloster?????,71,water,,59,1.3,35.3,50,Howitzer Pokémon,73,88,120,89,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,3840,70,500,55,1250000,6,0,,
694,694_EB.png,Galvaran,Helioptile,Erikiteru?????,44,electric,normal,70,0.5,6,50,Generator Pokémon,38,33,61,43,1,1,1,0.5,1,2,1,0.5,0,1,2,1,1,1,1,1,0.5,1,5120,70,289,190,1000000,6,0,,
695,695_EB.png,Iguolta,Heliolisk,Elezard?????,62,electric,normal,109,1,21,50,Generator Pokémon,55,52,109,94,1,1,1,0.5,1,2,1,0.5,0,1,2,1,1,1,1,1,0.5,1,5120,70,481,75,1000000,6,0,,
696,696.png,Ptyranidur,Tyrunt,Chigoras????,58,rock,dragon,48,0.8,26,88.1,Royal Heir Pokémon,89,77,45,45,1,1,2,0.5,2,2,0.25,0.5,1,1,2,2,0.5,0.5,1,1,2,1,7680,70,362,45,1000000,6,0,,
697,697.png,Rexillius,Tyrantrum,Gachigoras?????,82,rock,dragon,71,2.5,270,88.1,Despot Pokémon,121,119,69,59,1,1,2,0.5,2,2,0.25,0.5,1,1,2,2,0.5,0.5,1,1,2,1,7680,70,521,45,1000000,6,0,,
698,698.png,Amagara,Amaura,Amarus????,77,rock,ice,46,1.3,25.2,88.1,Tundra Pokémon,59,50,67,63,1,1,1,1,1,4,1,0.5,1,2,2,0.5,0.5,0.5,1,2,4,2,7680,70,362,45,1000000,6,0,,
699,699.png,Dragmara,Aurorus,Amaruruga?????,123,rock,ice,58,2.7,225,88.1,Tundra Pokémon,77,72,99,92,1,1,1,1,1,4,1,0.5,1,2,2,0.5,0.5,0.5,1,2,4,2,7680,70,521,45,1000000,6,0,,
700,700_EB.png,Nymphali,Sylveon,Nymphia?????,95,fairy,,60,1,23.5,88.1,Intertwining Pokémon,65,65,110,130,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,8960,70,525,45,1000000,6,0,,
701,701_EB.png,Brutalibré,Hawlucha,Luchabull?????,78,fighting,flying,118,0.8,21.5,50,Wrestling Pokémon,92,75,74,63,0.25,0.5,1,2,2,0.5,1,2,1,0.5,0,2,1,1,2,1,1,1,5120,70,500,100,1000000,6,0,,
702,702.png,Dedenne,Dedenne,Dedenne????,67,electric,fairy,101,0.2,2.2,50,Antenna Pokémon,58,57,81,67,0.5,0.5,0,0.5,1,0.5,1,0.5,1,1,2,1,1,2,1,1,1,1,5120,70,431,180,1000000,6,0,,
703,703.png,Strassie,Carbink,Melecie????,50,rock,fairy,50,0.3,5.7,,Jewel Pokémon,50,150,50,150,0.5,0.5,0,1,1,1,0.5,0.5,1,2,2,1,0.5,1,1,1,4,2,6400,70,500,60,1250000,6,0,,
704,704_EB.png,Mucuscule,Goomy,Numera???,45,dragon,,40,0.3,2.8,50,Soft Tissue Pokémon,50,35,55,75,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,10240,35,300,45,1250000,6,0,,
705,705_EB.png,Colimucus,Sliggoo,Numeil????,68,dragon,,60,0.8,17.5,50,Soft Tissue Pokémon,75,53,83,113,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,10240,35,452,45,1250000,6,0,,
706,706_EB.png,Muplodocus,Goodra,Numelgon?????,90,dragon,,80,2,150.5,50,Dragon Pokémon,100,70,110,150,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,10240,35,600,45,1250000,6,0,,
707,707.png,Trousselin,Klefki,Cleffy?????,57,steel,fairy,75,0.2,3,50,Key Ring Pokémon,80,91,80,87,0.25,0.5,0,1,0.5,1,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,1,1,5120,70,470,75,800000,6,0,,
708,708_EB.png,Brocélôme,Phantump,Bokurei????,43,ghost,grass,38,0.4,7,50,Stump Pokémon,70,48,50,60,1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,5120,70,309,120,1000000,6,0,,
709,709_EB.png,Desséliande,Trevenant,Ohrot?????,85,ghost,grass,56,1.5,71,50,Elder Tree Pokémon,110,76,65,82,1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,5120,70,474,60,1000000,6,0,,
710,710_EB.png;710_EB.png;710_EB.png;710_EB.png,"Pitrouille (Taille Mini);""Pitrouille (Taille Normale)"";""Pitrouille (Taille Maxi)"";""Pitrouille (Taille Ultra)""",Pumpkaboo,Bakeccha?????,59,ghost,grass,41,0.8,15,50,Pumpkin Pokémon,66,70,44,55,1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,5120,70,335,120,1000000,6,0,,
711,711_EB.png;711_EB.png;711_EB.png;711_EB.png,"Banshitrouye (Taille Mini);""Banshitrouye (Taille Normale)"";""Banshitrouye (Taille Maxi)"";""Banshitrouye (Taille Ultra)""",Gourgeist,Pumpjin?????,85,ghost,grass,54,1.7,39,50,Pumpkin Pokémon,100,122,58,75,1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,5120,70,494,60,1000000,6,0,,
712,712_EB.png,Grelaçon,Bergmite,Kachikohru?????,55,ice,,28,1,99.5,50,Ice Chunk Pokémon,69,85,32,35,1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,5120,70,304,190,1000000,6,0,,
713,713_EB.png,Séracrawl,Avalugg,Crebase?????,95,ice,,28,2,505,50,Iceberg Pokémon,117,184,44,46,1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,5120,70,514,55,1000000,6,0,,
714,714_EB.png,Sonistrelle,Noibat,Onbat?????,40,flying,dragon,55,0.5,8,50,Sound Wave Pokémon,30,35,45,40,0.5,1,2,1,2,0.5,0.5,1,1,0.25,0,4,1,1,1,2,1,0.5,5120,70,245,190,1000000,6,0,,
715,715_EB.png,Bruyverne,Noivern,Onvern?????,85,flying,dragon,123,1.5,85,50,Sound Wave Pokémon,70,80,97,80,0.5,1,2,1,2,0.5,0.5,1,1,0.25,0,4,1,1,1,2,1,0.5,5120,70,535,45,1000000,6,0,,
716,716_Déchaîné.png,Xerneas,Xerneas,Xerneas?????,126,fairy,,99,3,215,,Life Pokémon,131,95,131,98,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,30720,0,680,45,1250000,6,1,,
717,717.png,Yveltal,Yveltal,Yveltal?????,126,dark,flying,99,5.8,203,,Destruction Pokémon,131,95,131,98,1,0.5,1,2,2,1,1,1,0.5,0.5,0,2,1,1,0,2,1,1,30720,0,680,45,1250000,6,1,,
718,718_10%.png;718_50%.png;718_Parfaite.png,"Zygarde (Forme 10%);""Zygarde (Forme 50%)"";""Zygarde (Forme Parfaite)""",Zygarde,Zygarde (10% Forme)????,216,dragon,ground,85,5,284.6,,Order Pokémon,100,121,91,95,1,1,2,0,2,1,0.5,1,1,1,1,4,1,0.5,1,0.5,1,1,30720,0,708,3,1250000,6,1,,
719,719.png;719_Méga.png,Diancie;Méga-Diancie,Diancie,Diancie??????,50,rock,fairy,110,0.7,8.8,,Jewel Pokémon,160,110,160,110,0.5,0.5,0,1,1,1,0.5,0.5,1,2,2,1,0.5,1,1,1,4,2,6400,70,700,3,1250000,6,1,,
720,720_Enchaînée.png;720_Déchaînée.png,"Hoopa (Forme Enchaînée);""Hoopa (Forme Déchaînée)""",Hoopa,Hoopa (imashimerareshi Hoopa)???,80,psychic,ghost,80,,,,Mischief Pokémon (Confined)Djinn Pokémonn (Unbound),160,60,170,130,1,4,1,1,1,0,1,1,4,1,1,1,0,0.5,0.5,1,1,1,30720,100,680,3,1250000,6,1,,
721,721.png,Volcanion,Volcanion,Volcanion??????,80,fire,water,70,1.7,195,,Steam Pokémon,110,120,130,90,0.5,1,1,2,0.5,1,0.25,1,1,1,2,0.25,1,1,1,2,0.25,1,30720,100,600,3,1250000,6,1,,
722,722_EB.png,Brindibou,Rowlet,Mokuroh????,68,grass,flying,42,0.3,1.5,88.1,Grass Quill Pokémon,55,55,50,50,1,1,1,1,1,0.5,2,2,1,0.25,0,4,1,2,1,2,1,0.5,3840,70,320,45,1059860,7,0,,
723,723_EB.png,Efflèche,Dartrix,Fukuthrow?????,78,grass,flying,52,0.7,16,88.1,Blade Quill Pokémon,75,75,70,70,1,1,1,1,1,0.5,2,2,1,0.25,0,4,1,2,1,2,1,0.5,3840,70,420,45,1059860,7,0,,
724,724_EB.png,Archéduc,Decidueye,Junaiper??????,78,grass,ghost,70,1.6,36.6,88.1,Arrow Quill Pokémon,107,75,100,100,1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,3840,70,530,45,1059860,7,0,,
725,725_EB.png,Flamiaou,Litten,Nyabby????,45,fire,,70,0.4,4.3,88.1,Fire Cat Pokémon,65,40,60,40,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,3840,70,320,45,1059860,7,0,,
726,726_EB.png,Matoufeu,Torracat,Nyaheat?????,65,fire,,90,0.7,25,88.1,Fire Cat Pokémon,85,50,80,50,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,3840,70,420,45,1059860,7,0,,
727,727_EB.png,Félinferno,Incineroar,Gaogaen?????,95,fire,dark,60,1.8,83,88.1,Heel Pokémon,115,90,80,90,1,0.5,1,1,1,2,0.5,1,0.5,0.5,2,0.5,1,1,0,2,0.5,2,3840,70,530,45,1059860,7,0,,
728,728_EB.png,Otaquin,Popplio,Ashimari????,50,water,,40,0.4,7.5,88.1,Sea Lion Pokémon,54,54,66,56,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,3840,70,320,45,1059860,7,0,,
729,729_EB.png,Otarlette,Brionne,Osyamari?????,60,water,,50,0.6,17.5,88.1,Pop Star Pokémon,69,69,91,81,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,3840,70,420,45,1059860,7,0,,
730,730_EB.png,Oratoria,Primarina,Ashirene?????,80,water,fairy,60,1.8,44,88.1,Soloist Pokémon,74,74,126,116,0.5,0.5,0,2,1,0.5,0.5,1,1,2,1,0.5,1,2,1,1,1,0.5,3840,70,530,45,1059860,7,0,,
731,731.png,Picassaut,Pikipek,Tsutsukera????,35,normal,flying,65,0.3,1.2,50,Woodpecker Pokémon,75,30,30,30,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,3840,70,265,255,1000000,7,0,,
732,732.png,Piclairon,Trumbeak,Kerarappa?????,55,normal,flying,75,0.6,14.8,50,Bugle Beak Pokémon,85,50,40,50,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,3840,70,355,120,1000000,7,0,,
733,733.png,Bazoucan,Toucannon,Dodekabashi?????,80,normal,flying,60,1.1,26,50,Cannon Pokémon,120,75,75,75,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,3840,70,485,45,1000000,7,0,,
734,734.png,Manglouton,Yungoos,Youngoose?????,48,normal,,45,0.4,6,50,Loitering Pokémon,70,30,30,30,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,3840,70,253,255,1000000,7,0,,
735,735.png,Argouste,Gumshoos,Dekagoose?????,88,normal,,45,0.7,14.2,50,Stakeout Pokémon,110,60,55,60,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,3840,70,418,127,1000000,7,0,,
736,736_EB.png,Larvibule,Grubbin,Agojimushi?????,47,bug,,46,0.4,4.4,50,Larva Pokémon,62,45,55,45,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,3840,70,300,255,1000000,7,0,,
